,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12,RF13,RF14,RF15,Hosp_rate,Hosp_rate.lci,Hosp_rate.uci,Hosp_Prob1,Hosp_Prob.lci,Hosp_Prob.uci,Hosp_Prob
5081,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0.031,0.017,0.056,0.030524427,0.016856315,0.054460864,3.05
5082,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0.042,0.025,0.072,0.041130219,0.024690088,0.069469104,4.11
5083,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0.105,0.054,0.194,0.099675477,0.052567893,0.176342096,9.97
5084,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0.141,0.072,0.255,0.131510688,0.069469104,0.225083502,13.15
5085,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0.063,0.034,0.111,0.061056526,0.033428495,0.105061251,6.11
5086,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0.084,0.049,0.143,0.080568744,0.04781887,0.133245931,8.06
5087,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0.208,0.105,0.383,0.187792963,0.099675477,0.318187101,18.78
5088,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0.282,0.141,0.512,0.245726315,0.131510688,0.400704212,24.57
5089,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0.019,0.01,0.035,0.018820638,0.009950166,0.034394584,1.88
5090,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0.025,0.014,0.045,0.024690088,0.013902456,0.044002518,2.47
5091,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0.061,0.03,0.123,0.05917676,0.029554466,0.115736337,5.92
5092,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0.082,0.043,0.158,0.078728041,0.04208861,0.146150218,7.87
5093,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.037,0.02,0.068,0.036323865,0.019801327,0.065739526,3.63
5094,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0.05,0.029,0.089,0.048770575,0.028583536,0.085154426,4.88
5095,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0.122,0.059,0.245,0.114851631,0.057293231,0.217295462,11.49
5096,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0.164,0.084,0.305,0.151257978,0.080568744,0.262876626,15.13
5097,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.035,0.017,0.07,0.034394584,0.016856315,0.06760618,3.44
5098,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0.046,0.024,0.089,0.044958038,0.02371429,0.085154426,4.5
5099,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0.113,0.051,0.245,0.10684934,0.049721329,0.217295462,10.68
5100,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0.155,0.072,0.297,0.143584823,0.069469104,0.256955988,14.36
5101,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0.069,0.034,0.139,0.06667332,0.033428495,0.129771972,6.67
5102,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.092,0.048,0.178,0.08789485,0.046866213,0.163057577,8.79
5103,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0.227,0.101,0.489,0.203079218,0.096066967,0.386760673,20.31
5104,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0.305,0.14,0.599,0.262876626,0.130641765,0.450639278,26.29
5105,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0.026,0.014,0.049,0.02566491,0.013902456,0.04781887,2.57
5106,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0.035,0.02,0.062,0.034394584,0.019801327,0.060117113,3.44
5107,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.086,0.041,0.17,0.082405769,0.04017087,0.156335183,8.24
5108,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0.115,0.06,0.218,0.108633856,0.058235466,0.195874558,10.86
5109,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0.052,0.027,0.096,0.050671133,0.026638758,0.091535984,5.07
5110,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0.07,0.04,0.124,0.06760618,0.039210561,0.116620159,6.76
5111,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0.171,0.081,0.341,0.157178427,0.077806309,0.288941092,15.72
5112,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0.231,0.118,0.433,0.206260534,0.111303947,0.351439508,20.63
5113,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0.049,0.024,0.098,0.04781887,0.02371429,0.093351096,4.78
5114,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0.065,0.035,0.126,0.062932537,0.034394584,0.118385153,6.29
5115,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.16,0.072,0.342,0.147856211,0.069469104,0.289651795,14.79
5116,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0.218,0.101,0.421,0.195874558,0.096066967,0.343609899,19.59
5117,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0.096,0.047,0.196,0.091535984,0.045912602,0.177987765,9.15
5118,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0.129,0.069,0.253,0.121026034,0.06667332,0.223532118,12.1
5119,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0.319,0.142,0.685,0.273124451,0.132378744,0.49590977,27.31
5120,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.43,0.197,0.845,0.349490905,0.178809367,0.570442642,34.95
5121,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.008,0.004,0.016,0.007968085,0.003992011,0.01587268,0.8
5122,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.011,0.006,0.021,0.010939721,0.005982036,0.020781035,1.09
5123,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.028,0.013,0.06,0.027611633,0.012915865,0.058235466,2.76
5124,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.038,0.017,0.076,0.037287059,0.016856315,0.073183793,3.73
5125,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.017,0.009,0.033,0.016856315,0.008959621,0.03246144,1.69
5126,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.023,0.011,0.043,0.022737516,0.010939721,0.04208861,2.27
5127,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.055,0.026,0.116,0.053514852,0.02566491,0.109524777,5.35
5128,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.075,0.034,0.156,0.072256514,0.033428495,0.14444081,7.23
5129,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.015,0.007,0.034,0.01488806,0.006975557,0.033428495,1.49
5130,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.021,0.01,0.042,0.020781035,0.009950166,0.041130219,2.08
5131,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.051,0.023,0.119,0.049721329,0.022737516,0.112192199,4.97
5132,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0.07,0.031,0.154,0.06760618,0.030524427,0.142727979,6.76
5133,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0.031,0.015,0.068,0.030524427,0.01488806,0.065739526,3.05
5134,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0.042,0.02,0.083,0.041130219,0.019801327,0.079648853,4.11
5135,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0.101,0.045,0.242,0.096066967,0.044002518,0.214943822,9.61
5136,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0.139,0.061,0.31,0.129771972,0.05917676,0.266553044,12.98
5137,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.012,0.006,0.023,0.011928287,0.005982036,0.022737516,1.19
5138,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.016,0.008,0.03,0.01587268,0.007968085,0.029554466,1.59
5139,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.039,0.019,0.083,0.038249291,0.018820638,0.079648853,3.82
5140,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0.053,0.025,0.109,0.051619988,0.024690088,0.103269583,5.16
5141,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.023,0.012,0.046,0.022737516,0.011928287,0.044958038,2.27
5142,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.032,0.016,0.06,0.031493418,0.01587268,0.058235466,3.15
5143,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0.078,0.037,0.164,0.075035573,0.036323865,0.151257978,7.5
5144,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0.104,0.049,0.215,0.098774703,0.04781887,0.19345856,9.88
5145,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.022,0.01,0.048,0.021759765,0.009950166,0.046866213,2.18
5146,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.03,0.014,0.059,0.029554466,0.013902456,0.057293231,2.96
5147,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0.072,0.032,0.169,0.069469104,0.031493418,0.155491097,6.95
5148,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0.098,0.043,0.215,0.093351096,0.04208861,0.19345856,9.34
5149,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.043,0.021,0.095,0.04208861,0.020781035,0.090627066,4.21
5150,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0.06,0.028,0.12,0.058235466,0.027611633,0.113079563,5.82
5151,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0.143,0.063,0.339,0.133245931,0.061056526,0.287517551,13.32
5152,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0.195,0.087,0.429,0.177165342,0.083322904,0.348840071,17.72
5153,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.013,0.006,0.028,0.012915865,0.005982036,0.027611633,1.29
5154,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.017,0.008,0.036,0.016856315,0.007968085,0.035359707,1.69
5155,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.043,0.019,0.1,0.04208861,0.018820638,0.095162582,4.21
5156,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0.058,0.025,0.131,0.056350053,0.024690088,0.122782226,5.64
5157,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.025,0.012,0.056,0.024690088,0.011928287,0.054460864,2.47
5158,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0.034,0.017,0.071,0.033428495,0.016856315,0.068538108,3.34
5159,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.085,0.038,0.205,0.081487716,0.037287059,0.185352684,8.15
5160,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0.115,0.051,0.262,0.108633856,0.049721329,0.230488976,10.86
5161,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.024,0.011,0.056,0.02371429,0.010939721,0.054460864,2.37
5162,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.032,0.015,0.071,0.031493418,0.01488806,0.068538108,3.15
5163,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0.079,0.033,0.192,0.075960076,0.03246144,0.174693132,7.6
5164,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0.106,0.046,0.245,0.100575352,0.044958038,0.217295462,10.06
5165,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0.047,0.022,0.113,0.045912602,0.021759765,0.10684934,4.59
5166,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0.064,0.03,0.144,0.061995,0.029554466,0.134112252,6.2
5167,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0.157,0.065,0.387,0.145295941,0.062932537,0.320908905,14.53
5168,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0.213,0.092,0.498,0.191843863,0.08789485,0.392255065,19.18
5169,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.018,0.008,0.04,0.017838968,0.007968085,0.039210561,1.78
5170,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.024,0.012,0.051,0.02371429,0.011928287,0.049721329,2.37
5171,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.06,0.026,0.143,0.058235466,0.02566491,0.133245931,5.82
5172,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0.081,0.036,0.186,0.077806309,0.035359707,0.169726405,7.78
5173,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.036,0.017,0.08,0.035359707,0.016856315,0.076883654,3.54
5174,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0.048,0.023,0.101,0.046866213,0.022737516,0.096066967,4.69
5175,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0.119,0.053,0.284,0.112192199,0.051619988,0.247233355,11.22
5176,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0.161,0.073,0.372,0.148707929,0.07039917,0.310645757,14.87
5177,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.033,0.015,0.079,0.03246144,0.01488806,0.075960076,3.25
5178,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.045,0.021,0.101,0.044002518,0.020781035,0.096066967,4.4
5179,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0.11,0.046,0.273,0.104165865,0.044958038,0.238907212,10.42
5180,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.149,0.066,0.343,0.138430885,0.063869136,0.290361788,13.84
5181,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0.066,0.031,0.16,0.063869136,0.030524427,0.147856211,6.39
5182,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0.09,0.041,0.201,0.086068815,0.04017087,0.182087568,8.61
5183,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.219,0.093,0.55,0.196678282,0.0888065,0.42305019,19.67
5184,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0.298,0.129,0.7,0.25769866,0.121026034,0.503414696,25.77
5185,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.009,0.005,0.018,0.008959621,0.004987521,0.017838968,0.9
5186,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.012,0.006,0.023,0.011928287,0.005982036,0.022737516,1.19
5187,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.029,0.014,0.062,0.028583536,0.013902456,0.060117113,2.86
5188,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0.04,0.019,0.083,0.039210561,0.018820638,0.079648853,3.92
5189,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.018,0.009,0.035,0.017838968,0.008959621,0.034394584,1.78
5190,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.024,0.012,0.046,0.02371429,0.011928287,0.044958038,2.37
5191,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.059,0.028,0.126,0.057293231,0.027611633,0.118385153,5.73
5192,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0.079,0.037,0.17,0.075960076,0.036323865,0.156335183,7.6
5193,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.017,0.008,0.035,0.016856315,0.007968085,0.034394584,1.69
5194,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.023,0.011,0.045,0.022737516,0.010939721,0.044002518,2.27
5195,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.054,0.024,0.126,0.052567893,0.02371429,0.118385153,5.26
5196,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0.074,0.032,0.162,0.071328306,0.031493418,0.149558795,7.13
5197,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.033,0.015,0.073,0.03246144,0.01488806,0.07039917,3.25
5198,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0.045,0.021,0.09,0.044002518,0.020781035,0.086068815,4.4
5199,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0.108,0.048,0.255,0.102372404,0.046866213,0.225083502,10.24
5200,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0.147,0.064,0.326,0.136706023,0.061995,0.278194813,13.67
5201,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.012,0.006,0.025,0.011928287,0.005982036,0.024690088,1.19
5202,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.017,0.008,0.032,0.016856315,0.007968085,0.031493418,1.69
5203,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.041,0.02,0.087,0.04017087,0.019801327,0.083322904,4.02
5204,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0.056,0.026,0.118,0.054460864,0.02566491,0.111303947,5.45
5205,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.025,0.012,0.05,0.024690088,0.011928287,0.048770575,2.47
5206,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.034,0.017,0.065,0.033428495,0.016856315,0.062932537,3.34
5207,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0.083,0.04,0.174,0.079648853,0.039210561,0.159703102,7.96
5208,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0.11,0.053,0.234,0.104165865,0.051619988,0.208638184,10.42
5209,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.023,0.011,0.049,0.022737516,0.010939721,0.04781887,2.27
5210,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0.032,0.015,0.063,0.031493418,0.01488806,0.061056526,3.15
5211,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0.076,0.034,0.182,0.073183793,0.033428495,0.16639866,7.32
5212,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0.103,0.046,0.231,0.097873027,0.044958038,0.206260534,9.79
5213,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0.046,0.022,0.101,0.044958038,0.021759765,0.096066967,4.5
5214,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.063,0.029,0.129,0.061056526,0.028583536,0.121026034,6.11
5215,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0.153,0.067,0.36,0.141870278,0.064804799,0.302323674,14.19
5216,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0.206,0.09,0.465,0.186166924,0.086068815,0.371864895,18.62
5217,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.013,0.006,0.03,0.012915865,0.005982036,0.029554466,1.29
5218,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.018,0.009,0.038,0.017838968,0.008959621,0.037287059,1.78
5219,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.045,0.02,0.11,0.044002518,0.019801327,0.104165865,4.4
5220,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0.061,0.028,0.142,0.05917676,0.027611633,0.132378744,5.92
5221,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.027,0.013,0.061,0.026638758,0.012915865,0.05917676,2.66
5222,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.037,0.018,0.077,0.036323865,0.017838968,0.074110146,3.63
5223,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0.09,0.041,0.221,0.086068815,0.04017087,0.19828332,8.61
5224,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0.122,0.055,0.279,0.114851631,0.053514852,0.243460097,11.49
5225,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.025,0.011,0.059,0.024690088,0.010939721,0.057293231,2.47
5226,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.034,0.016,0.076,0.033428495,0.01587268,0.073183793,3.34
5227,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0.084,0.036,0.206,0.080568744,0.035359707,0.186166924,8.06
5228,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.113,0.048,0.27,0.10684934,0.046866213,0.236620506,10.68
5229,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0.05,0.022,0.12,0.048770575,0.021759765,0.113079563,4.88
5230,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0.069,0.031,0.152,0.06667332,0.030524427,0.141011719,6.67
5231,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0.166,0.07,0.414,0.152953766,0.06760618,0.338999049,15.3
5232,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0.226,0.096,0.547,0.202281898,0.091535984,0.421316741,20.23
5233,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0.019,0.009,0.042,0.018820638,0.008959621,0.041130219,1.88
5234,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0.026,0.013,0.055,0.02566491,0.012915865,0.053514852,2.57
5235,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0.064,0.028,0.153,0.061995,0.027611633,0.141870278,6.2
5236,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0.086,0.039,0.201,0.082405769,0.038249291,0.182087568,8.24
5237,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.038,0.018,0.085,0.037287059,0.017838968,0.081487716,3.73
5238,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.052,0.025,0.109,0.050671133,0.024690088,0.103269583,5.07
5239,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0.128,0.057,0.307,0.120146621,0.055405931,0.264349399,12.01
5240,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0.171,0.077,0.402,0.157178427,0.074110146,0.331019254,15.72
5241,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0.035,0.016,0.083,0.034394584,0.01587268,0.079648853,3.44
5242,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0.048,0.022,0.107,0.046866213,0.021759765,0.101474327,4.69
5243,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0.117,0.05,0.296,0.110414807,0.048770575,0.256212572,11.04
5244,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0.159,0.068,0.379,0.147003641,0.065739526,0.315454387,14.7
5245,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0.07,0.032,0.167,0.06760618,0.031493418,0.153800389,6.76
5246,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0.096,0.043,0.212,0.091535984,0.04208861,0.191035302,9.15
5247,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0.232,0.098,0.582,0.207053877,0.093351096,0.441220311,20.71
5248,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0.314,0.136,0.763,0.269480972,0.127157368,0.53373447,26.95
5249,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.01,0.005,0.019,0.009950166,0.004987521,0.018820638,1
5250,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.013,0.007,0.025,0.012915865,0.006975557,0.024690088,1.29
5251,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.032,0.015,0.069,0.031493418,0.01488806,0.06667332,3.15
5252,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0.044,0.02,0.088,0.043046043,0.019801327,0.084239123,4.3
5253,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.019,0.01,0.039,0.018820638,0.009950166,0.038249291,1.88
5254,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0.026,0.013,0.051,0.02566491,0.012915865,0.049721329,2.57
5255,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.064,0.031,0.135,0.061995,0.030524427,0.126284088,6.2
5256,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0.087,0.041,0.179,0.083322904,0.04017087,0.163894101,8.33
5257,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.018,0.009,0.04,0.017838968,0.008959621,0.039210561,1.78
5258,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.025,0.012,0.049,0.024690088,0.011928287,0.04781887,2.47
5259,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.06,0.027,0.141,0.058235466,0.026638758,0.131510688,5.82
5260,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0.081,0.036,0.178,0.077806309,0.035359707,0.163057577,7.78
5261,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.036,0.017,0.079,0.035359707,0.016856315,0.075960076,3.54
5262,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0.049,0.023,0.098,0.04781887,0.022737516,0.093351096,4.78
5263,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0.118,0.053,0.28,0.111303947,0.051619988,0.244216259,11.13
5264,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0.162,0.071,0.361,0.149558795,0.068538108,0.303021002,14.96
5265,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.014,0.007,0.027,0.013902456,0.006975557,0.026638758,1.39
5266,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.019,0.009,0.035,0.018820638,0.008959621,0.034394584,1.88
5267,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.045,0.022,0.097,0.044002518,0.021759765,0.092443994,4.4
5268,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0.062,0.029,0.126,0.060117113,0.028583536,0.118385153,6.01
5269,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.027,0.014,0.054,0.026638758,0.013902456,0.052567893,2.66
5270,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.037,0.018,0.071,0.036323865,0.017838968,0.068538108,3.63
5271,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0.09,0.044,0.193,0.086068815,0.043046043,0.175518026,8.61
5272,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0.122,0.057,0.251,0.114851631,0.055405931,0.221977628,11.49
5273,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.026,0.012,0.055,0.02566491,0.011928287,0.053514852,2.57
5274,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.035,0.017,0.069,0.034394584,0.016856315,0.06667332,3.44
5275,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.084,0.037,0.2,0.080568744,0.036323865,0.181269247,8.06
5276,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0.115,0.05,0.258,0.108633856,0.048770575,0.227404768,10.86
5277,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.051,0.024,0.11,0.049721329,0.02371429,0.104165865,4.97
5278,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0.07,0.033,0.139,0.06760618,0.03246144,0.129771972,6.76
5279,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0.168,0.074,0.389,0.154646165,0.071328306,0.32226573,15.46
5280,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0.229,0.101,0.506,0.204671466,0.096066967,0.397097628,20.47
5281,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.015,0.007,0.032,0.01488806,0.006975557,0.031493418,1.49
5282,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.02,0.01,0.042,0.019801327,0.009950166,0.041130219,1.98
5283,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.05,0.022,0.121,0.048770575,0.021759765,0.11396604,4.88
5284,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0.067,0.03,0.151,0.064804799,0.029554466,0.140152301,6.48
5285,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.03,0.014,0.066,0.029554466,0.013902456,0.063869136,2.96
5286,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0.04,0.019,0.084,0.039210561,0.018820638,0.080568744,3.92
5287,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0.099,0.044,0.237,0.094257292,0.043046043,0.211008712,9.43
